condition,metric,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman,target
no_constraint,pair_iptm_A_protein__T_atp,18,-0.1478877445076068,0.5581270827720913,-0.12202714827632187,0.629550783369171,0.12202714827632187,kcat
no_constraint,chain_ptm_T_atp,18,0.11250262329219464,0.6567119479609181,0.10341283752230668,0.6830215601784339,0.10341283752230668,kcat
no_constraint,ligand_iptm,18,0.13619440482538606,0.5899813846598224,0.10031045239663748,0.6920831483142387,0.10031045239663748,kcat
no_constraint,pair_iptm_L_substrate__S_substrate2,18,-0.016520900149143286,0.9481228907120931,-0.07238898626561467,0.7753023085688554,0.07238898626561467,kcat
no_constraint,pair_iptm_S_substrate2__T_atp,18,0.07690372975556727,0.7616608752533025,0.062047702513384005,0.8067798111784371,0.062047702513384005,kcat
no_constraint,chain_ptm_S_substrate2,18,-0.03363485766352237,0.8945946622964372,-0.05894531738771481,0.8162807267443484,0.05894531738771481,kcat
no_constraint,pair_iptm_S_substrate2__S_substrate2,18,-0.03363485766352237,0.8945946622964372,-0.05894531738771481,0.8162807267443484,0.05894531738771481,kcat
no_constraint,chain_ptm_A_protein,18,0.05586772173980945,0.825729876970828,0.05170641876115334,0.8385424365137109,0.05170641876115334,kcat
no_constraint,mean_contacts,18,0.025324639474227317,0.9205466464172851,0.023797235074858328,0.9253256527951239,0.023797235074858328,kcat
no_constraint,median_dist,18,-0.11637014149502607,0.6456310981121552,-0.010341283752230668,0.9675148638837116,0.010341283752230668,kcat
no_constraint,frac_entrance,18,0.07110319654238101,0.7791990269385186,-0.0005224842957622561,0.9983583084464853,0.0005224842957622561,kcat
constrained,frac_active_site,18,0.45471011124249083,0.05797546260259612,0.405330743208473,0.09516973510337913,0.405330743208473,km
constrained,pair_iptm_A_protein__S_substrate2,18,0.2865410547943403,0.24899604896300268,0.37952511370686554,0.1203327543314558,0.37952511370686554,km
constrained,pair_iptm_L_substrate__S_substrate2,18,0.18283960640781652,0.4677227143599813,0.3381599786979428,0.16989762745218107,0.3381599786979428,km
constrained,pair_iptm_S_substrate2__T_atp,18,0.213300936399833,0.39541694943731454,0.3381599786979428,0.16989762745218107,0.3381599786979428,km
constrained,mean_contacts,18,0.26373692920985714,0.29029275483463957,0.33505759357227366,0.17409844639538355,0.33505759357227366,km
constrained,mean_mg_s_dist,18,-0.17338073749510613,0.4914386454177066,-0.3226480530695968,0.19159920040726744,0.3226480530695968,km
constrained,mean_dist,18,-0.17669099480820244,0.4830733379367885,-0.3143750260678123,0.20389302401615328,0.3143750260678123,km
constrained,iptm,18,0.1296939968112992,0.6080090566546497,0.30093135718991243,0.22495325761744944,0.30093135718991243,km
constrained,chain_ptm_S_substrate2,18,0.25909331328052954,0.2991823769942049,0.2916242018129048,0.2403254096495233,0.2916242018129048,km
constrained,pair_iptm_S_substrate2__S_substrate2,18,0.25909331328052954,0.2991823769942049,0.2916242018129048,0.2403254096495233,0.2916242018129048,km
constrained,ligand_iptm,18,0.09501123513027301,0.7076531909705273,0.2812829180606742,0.25817012793718636,0.2812829180606742,km
constrained,frac_close,18,0.07703356041011158,0.7612695549010888,0.2739513572942025,0.27131003244590746,0.2739513572942025,km
constrained,chain_ptm_L_substrate,18,-0.3604003666933451,0.14178318990757285,-0.26887337755799734,0.28064874109766963,0.26887337755799734,km
constrained,pair_iptm_L_substrate__L_substrate,18,-0.3604003666933451,0.14178318990757285,-0.26887337755799734,0.28064874109766963,0.26887337755799734,km
constrained,pair_iptm_A_protein__L_substrate,18,-0.33395166769362006,0.17561270712397842,-0.2492249384287591,0.3186114230698463,0.2492249384287591,km
constrained,median_dist,18,-0.008672290401571494,0.9727556656194876,-0.2450884249278668,0.3269719058999645,0.2450884249278668,km
constrained,ptm,18,0.11315156450941997,0.6548478205450167,0.23784952630130535,0.3419085146927522,0.23784952630130535,km
constrained,chain_ptm_A_protein,18,-0.12155371205124647,0.6308906121704821,-0.2161328304216209,0.38902248762753633,0.2161328304216209,km
constrained,frac_entrance,18,-0.042354156705858834,0.8674746758591383,0.21306379223768385,0.3959550113474253,0.21306379223768385,km
constrained,complex_plddt,18,0.07930316599166454,0.7544377552107702,-0.13133430365332946,0.6034390924906099,0.13133430365332946,km
constrained,confidence_score,18,0.182093203372505,0.46957305992604836,0.12306127665154494,0.6266280196031486,0.12306127665154494,km
constrained,pair_iptm_A_protein__T_atp,18,-0.06284426380692262,0.8043444703559121,-0.11789063477542962,0.6412939360499312,0.11789063477542962,km
constrained,complex_ipde,18,0.06488882590369073,0.7981014849462504,0.0992763240214144,0.6951126132697374,0.0992763240214144,km
constrained,pair_iptm_L_substrate__T_atp,18,-0.048006765159702196,0.8499662278915737,-0.093071553770076,0.7133803981765443,0.093071553770076,km
constrained,mean_entrance_contacts,18,0.13669709730205504,0.5885965775760733,0.08169614164262227,0.7472533430922126,0.08169614164262227,km
constrained,chain_ptm_T_atp,18,0.14819678829293878,0.5572955677798408,-0.0403310066336996,0.873755912193963,0.0403310066336996,km
constrained,complex_iplddt,18,0.02796691669576755,0.9122855817400582,-0.0341262363823612,0.893063069844824,0.0341262363823612,km
constrained,complex_pde,18,0.06545969428114007,0.79636042476724,0.0072388986265614665,0.9772575109593158,0.0072388986265614665,km
no_atp,frac_active_site,18,0.42270849461770393,0.08052375015355935,0.2950418275018259,0.2346050981905338,0.2950418275018259,km
no_atp,frac_entrance,18,-0.4170221733078192,0.08512099256428038,-0.19171828545733166,0.44599494080036584,0.19171828545733166,km
no_atp,chain_ptm_A_protein,18,0.006943993922009849,0.9781838018506058,0.17063118191180598,0.49843995154827425,0.17063118191180598,km
no_atp,chain_ptm_S_substrate2,18,-0.01758577859015674,0.9447837546265472,-0.16028989815957534,0.5251937690179834,0.16028989815957534,km
no_atp,pair_iptm_S_substrate2__S_substrate2,18,-0.01758577859015674,0.9447837546265472,-0.16028989815957534,0.5251937690179834,0.16028989815957534,km
no_atp,mean_contacts,18,0.28341481640323096,0.2544253841345338,0.15224489843216282,0.5464543266797135,0.15224489843216282,km
no_atp,frac_close,18,-0.08884117431497109,0.7259215834853611,0.11614649113048789,0.6462699769909277,0.11614649113048789,km
no_atp,mean_entrance_contacts,18,0.19462465831091502,0.4389972058964478,0.1125519277775639,0.6565702496087487,0.1125519277775639,km
no_atp,ptm,18,-0.001719003264556037,0.9945987745422237,0.1023787091470836,0.6860375817366057,0.1023787091470836,km
no_atp,complex_plddt,18,0.043000261182994055,0.8654702998348341,0.10134458077186054,0.689058124431154,0.10134458077186054,km
no_atp,complex_iplddt,18,0.05916934083365342,0.815593831519453,0.093071553770076,0.7133803981765443,0.093071553770076,km
no_atp,confidence_score,18,0.033732346476609124,0.8942907682351684,0.07549137139128387,0.7659213774475465,0.07549137139128387,km
no_atp,pair_iptm_A_protein__S_substrate2,18,0.05728056646467016,0.8213891065414773,-0.07238898626561467,0.7753023085688554,0.07238898626561467,km
no_atp,pair_iptm_L_substrate__S_substrate2,18,-0.00173031282493007,0.9945632396273234,0.036194493132807336,0.8866204667660114,0.036194493132807336,km
no_atp,mean_mg_s_dist,18,-0.03904512767170119,0.8777519167307938,-0.03309210800713814,0.8962867865037155,0.03309210800713814,km
no_atp,pair_iptm_A_protein__L_substrate,18,0.027666098814850437,0.9132256708918682,0.028955594506245866,0.909196641103775,0.028955594506245866,km
no_atp,complex_pde,18,0.11187756177503079,0.6585093049319745,-0.027921466131022803,0.9124276127052705,0.027921466131022803,km
no_atp,complex_ipde,18,0.08859651077882724,0.7266489691575315,0.018614310754015203,0.9415594201530086,0.018614310754015203,km
no_atp,median_dist,18,-0.14552061417955411,0.5645140810339864,-0.01654605400356907,0.9480440061516823,0.01654605400356907,km
no_atp,mean_dist,18,-0.01363047363820075,0.9571903874306233,-0.013443668877899866,0.9577765922436506,0.013443668877899866,km
no_atp,iptm,18,-0.025878304450809138,0.918814947613912,-0.0020682567504461337,0.9935014163344045,0.0020682567504461337,km
no_atp,ligand_iptm,18,-0.025878304450809138,0.918814947613912,-0.0020682567504461337,0.9935014163344045,0.0020682567504461337,km
no_atp,chain_ptm_L_substrate,18,-0.024746575458566178,0.9223550210168447,-0.0010341283752230669,0.9967506838431558,0.0010341283752230669,km
no_atp,pair_iptm_L_substrate__L_substrate,18,-0.024746575458566178,0.9223550210168447,-0.0010341283752230669,0.9967506838431558,0.0010341283752230669,km
no_cofactor,complex_plddt,18,0.16377150895941991,0.5161131249576799,0.309204384191697,0.21183379977517242,0.309204384191697,km
no_cofactor,complex_iplddt,18,0.1541299036100451,0.5414385188498458,0.309204384191697,0.21183379977517242,0.309204384191697,km
no_cofactor,chain_ptm_A_protein,18,-0.11327981317230011,0.6544796469172165,-0.24819081005353602,0.320689591797475,0.24819081005353602,km
no_cofactor,pair_iptm_A_protein__L_substrate,18,-0.12435326899060503,0.6229838802110867,-0.22130347229773628,0.3774949292163058,0.22130347229773628,km
no_cofactor,mean_entrance_contacts,18,0.038627731352242324,0.8790496292110218,-0.19358188426261852,0.441501340262736,0.19358188426261852,km
no_cofactor,confidence_score,18,0.16114702755867633,0.5229514014986778,0.17580182378792136,0.4853134677758979,0.17580182378792136,km
no_cofactor,ptm,18,-0.08069466456410242,0.7502576951747311,-0.17269943866225215,0.4931690089186801,0.17269943866225215,km
no_cofactor,frac_entrance,18,0.207287805735271,0.4091829792876604,0.16508343407473713,0.512710582775765,0.16508343407473713,km
no_cofactor,complex_ipde,18,0.058242415998507255,0.8184367709363229,0.15305099953301388,0.5443068326716962,0.15305099953301388,km
no_cofactor,chain_ptm_L_substrate,18,-0.044834457926755215,0.859784460941457,-0.14994861440734467,0.5525924185113738,0.14994861440734467,km
no_cofactor,pair_iptm_L_substrate__L_substrate,18,-0.044834457926755215,0.859784460941457,-0.14994861440734467,0.5525924185113738,0.14994861440734467,km
no_cofactor,frac_close,18,0.17369389149247963,0.4906442849623102,0.1439631501497389,0.568733664678292,0.1439631501497389,km
no_cofactor,mean_contacts,18,0.06836554521692459,0.7875123644748302,-0.1052905130822372,0.677557030936488,0.1052905130822372,km
no_cofactor,pair_iptm_L_substrate__S_substrate2,18,0.1399584886419287,0.5796452926503205,0.10341283752230668,0.6830215601784339,0.10341283752230668,km
no_cofactor,median_dist,18,0.014907556317574809,0.9531833982723575,0.09617393889574521,0.7042272509151349,0.09617393889574521,km
no_cofactor,complex_pde,18,0.0801015753079263,0.7520385325626314,0.08893504026918374,0.7256425788064353,0.08893504026918374,km
no_cofactor,mean_dist,18,-0.12221965825057504,0.6290062926671346,-0.08376439839306841,0.741059739123459,0.08376439839306841,km
no_cofactor,frac_active_site,18,-0.08736356642615659,0.730317892359527,-0.06452582840582659,0.7992090433145054,0.06452582840582659,km
no_cofactor,iptm,18,0.0215472590824986,0.932369859978855,-0.05067229038593027,0.8417326247600709,0.05067229038593027,km
no_cofactor,ligand_iptm,18,0.0215472590824986,0.932369859978855,-0.05067229038593027,0.8417326247600709,0.05067229038593027,km
no_cofactor,pair_iptm_A_protein__S_substrate2,18,0.15841335238627205,0.530118516899467,0.048604033635484135,0.8481199966309639,0.048604033635484135,km
no_cofactor,chain_ptm_S_substrate2,18,0.042316573406867626,0.8675912923471628,0.02275082425490747,0.9286011207643596,0.02275082425490747,km
no_cofactor,pair_iptm_S_substrate2__S_substrate2,18,0.042316573406867626,0.8675912923471628,0.02275082425490747,0.9286011207643596,0.02275082425490747,km
no_constraint,complex_iplddt,18,-0.27148784694745176,0.2758162819891248,-0.41882199196534203,0.08364568249209559,0.41882199196534203,km
no_constraint,confidence_score,18,-0.34171894172166983,0.165163643674217,-0.3815933704573117,0.11815901164109482,0.3815933704573117,km
no_constraint,chain_ptm_L_substrate,18,-0.31889085222434005,0.19711989963433663,-0.3671155732041887,0.13397039368985716,0.3671155732041887,km
no_constraint,pair_iptm_L_substrate__L_substrate,18,-0.31889085222434005,0.19711989963433663,-0.3671155732041887,0.13397039368985716,0.3671155732041887,km
no_constraint,complex_plddt,18,-0.13193001119114633,0.6017828851319103,-0.3309210800713814,0.17980759872338922,0.3309210800713814,km
no_constraint,pair_iptm_A_protein__L_substrate,18,-0.29495720870688036,0.23474567011163378,-0.29369245856335097,0.23685313440353428,0.29369245856335097,km
no_constraint,frac_active_site,18,0.3082284427198883,0.21335489010286335,0.29150316167110213,0.24052961377653748,0.29150316167110213,km
no_constraint,pair_iptm_L_substrate__T_atp,18,-0.16715168533727015,0.5073679993984367,-0.22543998579862856,0.36841143782099495,0.22543998579862856,km
no_constraint,median_dist,18,0.1965746065364786,0.43433439944892127,0.21820108717206707,0.38438846976869157,0.21820108717206707,km
no_constraint,ptm,18,-0.26188409998084516,0.2938203207728709,-0.21716695879684403,0.386701655965776,0.21716695879684403,km
no_constraint,iptm,18,-0.2593277100803299,0.2987297688794433,-0.1768359521631444,0.48270862133820647,0.1768359521631444,km
no_constraint,complex_pde,18,0.1626072230855844,0.5191415810791555,0.17269943866225215,0.4931690089186801,0.17269943866225215,km
no_constraint,frac_entrance,18,-0.2623957218382872,0.2928436721974914,-0.1671949746439219,0.5072564597975096,0.1671949746439219,km
no_constraint,complex_ipde,18,0.22562143767174664,0.3680158172656732,0.15408512790823692,0.541557421367025,0.15408512790823692,km
no_constraint,ligand_iptm,18,-0.2409135019011353,0.33553899842106377,-0.14994861440734467,0.5525924185113738,0.14994861440734467,km
no_constraint,chain_ptm_S_substrate2,18,0.08572518909189887,0.7352019003042787,0.11065173614886814,0.6620393207218518,0.11065173614886814,km
no_constraint,pair_iptm_S_substrate2__S_substrate2,18,0.08572518909189887,0.7352019003042787,0.11065173614886814,0.6620393207218518,0.11065173614886814,km
no_constraint,chain_ptm_A_protein,18,-0.02444615086512953,0.9232949917294591,-0.09203742539485295,0.7164398135520718,0.09203742539485295,km
no_constraint,pair_iptm_S_substrate2__T_atp,18,-0.20589906669636002,0.41239838839988696,-0.09203742539485295,0.7164398135520718,0.09203742539485295,km
no_constraint,pair_iptm_A_protein__S_substrate2,18,0.011431898039022944,0.9640909001374393,0.08273027001784534,0.7441546737280088,0.08273027001784534,km
no_constraint,mean_contacts,18,-0.07416128473260364,0.7699395542833801,-0.07139170522457498,0.7783242321081004,0.07139170522457498,km
no_constraint,pair_iptm_A_protein__T_atp,18,0.12896639695062725,0.6100406279114113,0.06618421601427628,0.794152063515416,0.06618421601427628,km
no_constraint,frac_close,18,-0.1535691374620965,0.5429284897316343,-0.06455042212864746,0.7991339927336694,0.06455042212864746,km
no_constraint,pair_iptm_L_substrate__S_substrate2,18,-0.0867854624794222,0.7320401057962322,-0.03516036475758427,0.8898409473980459,0.03516036475758427,km
no_constraint,mean_entrance_contacts,18,0.17913709640954992,0.47693701877859457,0.03421462357101492,0.8927876113232365,0.03421462357101492,km
no_constraint,chain_ptm_T_atp,18,0.21178766550431638,0.3988572883859757,0.0248190810053536,0.9221281797390142,0.0248190810053536,km
no_constraint,mean_dist,18,0.14461386655812894,0.5669690471813156,-0.01654605400356907,0.9480440061516823,0.01654605400356907,km
no_constraint,mean_mg_s_dist,18,0.15430466310308588,0.54097455512625,0.008273027001784535,0.9740095567131066,0.008273027001784535,km
constrained,chain_ptm_A_protein,16,0.5048502016162352,0.04609750353981287,0.4900663578396291,0.053974273162226576,0.4900663578396291,titer
constrained,mean_entrance_contacts,16,0.45960399879332153,0.07328284805814618,0.459161272210103,0.07359599347413166,0.459161272210103,titer
constrained,complex_iplddt,16,-0.40820042507430243,0.11649885789688827,-0.4017661131838401,0.12294010274855478,0.4017661131838401,titer
constrained,chain_ptm_T_atp,16,0.4084023100648222,0.11630064294236994,0.3752760397871034,0.1520527602764196,0.3752760397871034,titer
constrained,pair_iptm_A_protein__T_atp,16,0.3857650942863837,0.1400182140965665,0.362031003088735,0.16822244229307293,0.362031003088735,titer
constrained,confidence_score,16,-0.3754935663858167,0.15179631874632826,-0.2869757951313143,0.2811847165470148,0.2869757951313143,titer
constrained,complex_plddt,16,-0.3006343966876483,0.2578812901417855,-0.28403245364278806,0.28636716511322435,0.28403245364278806,titer
constrained,complex_ipde,16,0.2620304311135109,0.3269016288006444,0.28403245364278806,0.28636716511322435,0.28403245364278806,titer
constrained,pair_iptm_A_protein__L_substrate,16,0.2685109382191717,0.31463495355460125,0.27520242917720916,0.3022553591884895,0.27520242917720916,titer
constrained,chain_ptm_L_substrate,16,0.23851377818682137,0.3736791976528179,0.25459903875752504,0.3413020602524982,0.25459903875752504,titer
constrained,pair_iptm_L_substrate__L_substrate,16,0.23851377818682137,0.3736791976528179,0.25459903875752504,0.3413020602524982,0.25459903875752504,titer
constrained,complex_pde,16,0.2621071571274092,0.32675480669764845,0.2501840265247356,0.35002518025763796,0.2501840265247356,titer
constrained,pair_iptm_L_substrate__T_atp,16,0.27970507358782126,0.29408977513131374,0.244297343547683,0.3618491054055737,0.244297343547683,titer
constrained,ptm,16,0.2888026334378744,0.27799676414866337,0.2369389898263672,0.37693674370191366,0.2369389898263672,titer
constrained,mean_contacts,16,0.17169855304360704,0.5248855667664607,0.23105230684931463,0.3892505371419811,0.23105230684931463,titer
constrained,frac_entrance,16,-0.20474129616811493,0.44686892049203847,-0.19571724991295308,0.46757149109433815,0.19571724991295308,titer
constrained,frac_close,16,-0.13821762222854161,0.6097121011275087,-0.15106857454879147,0.5765175625948977,0.15106857454879147,titer
constrained,frac_active_site,16,0.20172159349875274,0.453744456141393,0.145020760745947,0.5920450488727121,0.145020760745947,titer
constrained,chain_ptm_S_substrate2,16,-0.049956187996938434,0.8542261223779879,0.09713026912136795,0.7204533612901972,0.09713026912136795,titer
constrained,pair_iptm_S_substrate2__S_substrate2,16,-0.049956187996938434,0.8542261223779879,0.09713026912136795,0.7204533612901972,0.09713026912136795,titer
constrained,pair_iptm_S_substrate2__T_atp,16,-0.1258114338953859,0.6424501282738384,-0.09271525688857848,0.732716401893539,0.09271525688857848,titer
constrained,mean_dist,16,0.009809814082055678,0.9712371067306291,0.07947022019021013,0.7698602810713127,0.07947022019021013,titer
constrained,mean_mg_s_dist,16,0.02147363167757521,0.937084095203579,0.06181017125905231,0.8201115700901211,0.06181017125905231,titer
constrained,pair_iptm_A_protein__S_substrate2,16,0.011992051842522718,0.9648420154710227,0.055923488281999716,0.8370188319791677,0.055923488281999716,titer
constrained,median_dist,16,0.10191452531689804,0.7072365326497836,0.048565134560683974,0.8582465098077368,0.048565134560683974,titer
constrained,iptm,16,-0.036249033771830946,0.8939742773147497,-0.030905085629526156,0.9095400980389841,0.030905085629526156,titer
constrained,pair_iptm_L_substrate__S_substrate2,16,-0.0420537818705998,0.8771074161999897,0.014716707442631503,0.9568602193882964,0.014716707442631503,titer
constrained,ligand_iptm,16,-0.00970611646885726,0.9715410384354751,-0.007358353721315752,0.9784231020466425,0.007358353721315752,titer
no_atp,confidence_score,16,-0.23203945971358375,0.3871705966071398,-0.48123633337405025,0.05913024528947233,0.48123633337405025,titer
no_atp,complex_plddt,16,-0.3265954074559814,0.21697339197424145,-0.4724063089084713,0.06463994323054133,0.4724063089084713,titer
no_atp,mean_contacts,16,0.43429581585030885,0.0927850665776743,0.42413015401490683,0.10157229407789219,0.42413015401490683,titer
no_atp,complex_iplddt,16,-0.3219978347055875,0.22389541523638826,-0.41648282062647163,0.10855889816874535,0.41648282062647163,titer
no_atp,median_dist,16,-0.4509812610855276,0.07955786538534687,-0.3988227716953138,0.12596731375787296,0.3988227716953138,titer
no_atp,mean_dist,16,-0.3803649407497202,0.14612986848170428,-0.32818257597068257,0.21461589234374495,0.32818257597068257,titer
no_atp,frac_close,16,-0.305893986444565,0.24923537642950694,-0.3133426293025615,0.23730271406377793,0.3133426293025615,titer
no_atp,mean_entrance_contacts,16,0.3349181158604299,0.20479415859548275,0.2793810651402006,0.2946729372420085,0.2793810651402006,titer
no_atp,frac_entrance,16,-0.24886458702678696,0.35265625240756915,-0.2792005996773491,0.2949980436118089,0.2792005996773491,titer
no_atp,pair_iptm_L_substrate__S_substrate2,16,0.3853031014310425,0.14053413213548485,0.2369389898263672,0.37693674370191366,0.2369389898263672,titer
no_atp,mean_mg_s_dist,16,-0.28700403657843465,0.28113526644188663,-0.2281089653607883,0.3954878909103696,0.2281089653607883,titer
no_atp,pair_iptm_A_protein__S_substrate2,16,0.21285710573820243,0.42865412184539176,0.21192058717389364,0.43073618740853403,0.21192058717389364,titer
no_atp,ptm,16,0.24078096631093113,0.36901666632492863,0.19278886749847268,0.4743894151031529,0.19278886749847268,titer
no_atp,iptm,16,0.2899323110659356,0.27603638248559526,0.16188378186894656,0.5491853378865109,0.16188378186894656,titer
no_atp,ligand_iptm,16,0.2899323110659356,0.27603638248559526,0.16188378186894656,0.5491853378865109,0.16188378186894656,titer
no_atp,chain_ptm_S_substrate2,16,0.15918198062540423,0.5559597936918957,0.15305375740336766,0.5714582023783741,0.15305375740336766,titer
no_atp,pair_iptm_S_substrate2__S_substrate2,16,0.15918198062540423,0.5559597936918957,0.15305375740336766,0.5714582023783741,0.15305375740336766,titer
no_atp,pair_iptm_A_protein__L_substrate,16,0.31497834546002684,0.2347312004715304,0.09860193986563108,0.7163796723063032,0.09860193986563108,titer
no_atp,frac_active_site,16,0.06796976180878143,0.8024997594310053,0.0891788756959721,0.7425830365338333,0.0891788756959721,titer
no_atp,chain_ptm_A_protein,16,0.15456182169757893,0.5676273996465813,0.08682857391152587,0.7491614107021848,0.08682857391152587,titer
no_atp,complex_pde,16,-0.13241782383470965,0.624935305239919,0.07064019572463123,0.7948914247688719,0.07064019572463123,titer
no_atp,complex_ipde,16,-0.15872233260438984,0.5571159005896547,-0.042678451583631365,0.8752951396111206,0.042678451583631365,titer
no_atp,chain_ptm_L_substrate,16,0.31908478230478315,0.22835294516544302,0.03384842711805246,0.9009625881945321,0.03384842711805246,titer
no_atp,pair_iptm_L_substrate__L_substrate,16,0.31908478230478315,0.22835294516544302,0.03384842711805246,0.9009625881945321,0.03384842711805246,titer
no_cofactor,median_dist,16,-0.48257752403515625,0.05832464576020641,-0.40765279616089267,0.11703771694686249,0.40765279616089267,titer
no_cofactor,chain_ptm_A_protein,16,0.49066874611269035,0.05363508955265625,0.3473142956461035,0.18748776319768082,0.3473142956461035,titer
no_cofactor,ptm,16,0.5019268961380893,0.04758228771844304,0.34289928341331405,0.19353772308038864,0.34289928341331405,titer
no_cofactor,chain_ptm_L_substrate,16,0.5124845996367857,0.04238311601513492,0.3399559419247878,0.19764090965476153,0.3399559419247878,titer
no_cofactor,pair_iptm_L_substrate__L_substrate,16,0.5124845996367857,0.04238311601513492,0.3399559419247878,0.19764090965476153,0.3399559419247878,titer
no_cofactor,pair_iptm_A_protein__S_substrate2,16,0.32417896133237345,0.22059429487075072,0.33112591745920883,0.21028754589928556,0.33112591745920883,titer
no_cofactor,mean_entrance_contacts,16,0.2627031856273518,0.3256155485343769,0.32498166524886357,0.21938725156574215,0.32498166524886357,titer
no_cofactor,complex_plddt,16,-0.21740315698151447,0.41862160352710864,-0.31493753927231416,0.234795138020984,0.31493753927231416,titer
no_cofactor,chain_ptm_S_substrate2,16,0.38344015775317697,0.14262768362097547,0.2516556972689987,0.34710363587633475,0.2516556972689987,titer
no_cofactor,pair_iptm_S_substrate2__S_substrate2,16,0.38344015775317697,0.14262768362097547,0.2516556972689987,0.34710363587633475,0.2516556972689987,titer
no_cofactor,mean_contacts,16,0.1865255251218495,0.4891328841677099,0.24336309656549815,0.36374580928303724,0.24336309656549815,titer
no_cofactor,complex_ipde,16,-0.3314591049510232,0.209801136312169,-0.23105230684931463,0.3892505371419811,0.23105230684931463,titer
no_cofactor,complex_iplddt,16,-0.2248483070432885,0.40245982629333465,-0.2295806361050515,0.3923625400891416,0.2295806361050515,titer
no_cofactor,pair_iptm_A_protein__L_substrate,16,0.5329757966256881,0.033521962961878045,0.21633559940668312,0.42096645620030626,0.21633559940668312,titer
no_cofactor,complex_pde,16,-0.35253027723808156,0.18050160596422732,-0.2045622334525779,0.4472751519912378,0.2045622334525779,titer
no_cofactor,frac_active_site,16,-0.19976599275426524,0.45822523257320025,-0.1911923397558461,0.4781267924531165,0.1911923397558461,titer
no_cofactor,frac_close,16,-0.1298617529589543,0.6316902874523364,-0.1738112179598601,0.5197198085501246,0.1738112179598601,titer
no_cofactor,iptm,16,0.45639443572336014,0.0755750305991796,0.17218547707878862,0.5236929036366568,0.17218547707878862,titer
no_cofactor,ligand_iptm,16,0.45639443572336014,0.0755750305991796,0.17218547707878862,0.5236929036366568,0.17218547707878862,titer
no_cofactor,pair_iptm_L_substrate__S_substrate2,16,0.3730467878323897,0.15469770032872315,0.057395159026262875,0.8327854556156655,0.057395159026262875,titer
no_cofactor,confidence_score,16,-0.020050375819709247,0.941247172084722,-0.03384842711805246,0.9009625881945321,0.03384842711805246,titer
no_cofactor,mean_dist,16,-0.35256941014266313,0.1804498506235992,-0.03384842711805246,0.9009625881945321,0.03384842711805246,titer
no_cofactor,frac_entrance,16,0.05635859989286654,0.8357667575730431,0.014013108387380903,0.9589210521929865,0.014013108387380903,titer
no_constraint,pair_iptm_A_protein__T_atp,16,0.4422510410662366,0.08629678282814462,0.5518765290986815,0.02666588870423162,0.5518765290986815,titer
no_constraint,mean_entrance_contacts,16,0.29091465588968796,0.27433849749125677,0.5284145792505661,0.035360264951493414,0.5284145792505661,titer
no_constraint,chain_ptm_A_protein,16,0.5277048909229528,0.03565300871844634,0.47534965039699756,0.06276326989114171,0.47534965039699756,titer
no_constraint,pair_iptm_A_protein__L_substrate,16,0.19886150844526257,0.4603050604926527,0.33112591745920883,0.21028754589928556,0.33112591745920883,titer
no_constraint,chain_ptm_T_atp,16,0.3500279975703423,0.1838313394552841,0.32229589299362993,0.22344246714403135,0.32229589299362993,titer
no_constraint,pair_iptm_L_substrate__T_atp,16,0.21222565579516006,0.43005738820838824,0.3119941977837879,0.23943581954856008,0.3119941977837879,titer
no_constraint,ptm,16,0.24226813921275153,0.3659757975330845,0.2884474658755775,0.27861483675178017,0.2884474658755775,titer
no_constraint,confidence_score,16,0.1408199567464448,0.6029295263778416,0.2516556972689987,0.34710363587633475,0.2516556972689987,titer
no_constraint,chain_ptm_L_substrate,16,0.19572021819318378,0.4675646048537135,0.2516556972689987,0.34710363587633475,0.2516556972689987,titer
no_constraint,pair_iptm_L_substrate__L_substrate,16,0.19572021819318378,0.4675646048537135,0.2516556972689987,0.34710363587633475,0.2516556972689987,titer
no_constraint,complex_ipde,16,0.2909243127108282,0.2743218381505827,0.18543051377715697,0.4917327471086168,0.18543051377715697,titer
no_constraint,complex_pde,16,0.30470219190502545,0.2511785247448749,0.166298794101736,0.5381937741142251,0.166298794101736,titer
no_constraint,complex_iplddt,16,-0.08557961914264109,0.7526638097761158,-0.1633554526132097,0.5455105840229945,0.1633554526132097,titer
no_constraint,ligand_iptm,16,0.16264242907544502,0.5472896461743806,0.12803535475089411,0.6365337727096072,0.12803535475089411,titer
no_constraint,iptm,16,0.1185393611370994,0.6619357671364807,0.1162619887967889,0.6680807907616779,0.1162619887967889,titer
no_constraint,chain_ptm_S_substrate2,16,0.12324898846023463,0.6492921197630055,0.09860193986563108,0.7163796723063032,0.09860193986563108,titer
no_constraint,pair_iptm_S_substrate2__S_substrate2,16,0.12324898846023463,0.6492921197630055,0.09860193986563108,0.7163796723063032,0.09860193986563108,titer
no_constraint,mean_contacts,16,0.06783940422074278,0.8028715930263108,0.093519882179676,0.7304768759254063,0.093519882179676,titer
no_constraint,pair_iptm_S_substrate2__T_atp,16,0.03615539250003359,0.8942467389247415,0.08977191540005218,0.7409257646943954,0.08977191540005218,titer
no_constraint,complex_plddt,16,0.016112988009454016,0.952771301425335,0.07652687870168383,0.7781816147180738,0.07652687870168383,titer
no_constraint,frac_entrance,16,-0.08658547380027445,0.749842769819508,-0.07612627144817621,0.7793159703285002,0.07612627144817621,titer
